country,wine_per_country,grape,wine,ratingAVG,ratingCOUNT
France,422503,Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,17090
France,422503,Chardonnay,Sauternes,4.7,44126
France,422503,Merlot,Sauternes,4.7,44126
France,422503,Pinot Noir,Sauternes,4.7,44126
Italie,274658,Chardonnay,Cà Bertoldi Amarone della Valpolicella Classico,4.3,3708
Italie,274658,Merlot,Cà Bertoldi Amarone della Valpolicella Classico,4.3,3708
Italie,274658,Sangiovese,Cà Bertoldi Amarone della Valpolicella Classico,4.3,3708
Italie,274658,Chardonnay,Toscana,4.2,7434
Italie,274658,Merlot,Toscana,4.2,7434
Italie,274658,Sangiovese,Toscana,4.2,7434
France,422503,Chardonnay,Corton-Charlemagne Grand Cru Blanc,4.4,2453
France,422503,Merlot,Corton-Charlemagne Grand Cru Blanc,4.4,2453
France,422503,Pinot Noir,Corton-Charlemagne Grand Cru Blanc,4.4,2453
États-Unis,204060,Cabernet Sauvignon,Les Noisetiers,4.4,7035
États-Unis,204060,Chardonnay,Les Noisetiers,4.4,7035
États-Unis,204060,Pinot Noir,Les Noisetiers,4.4,7035
France,422503,Chardonnay,Romanée-Saint-Vivant Grand Cru,4.5,463
France,422503,Merlot,Romanée-Saint-Vivant Grand Cru,4.5,463
France,422503,Pinot Noir,Romanée-Saint-Vivant Grand Cru,4.5,463
France,422503,Chardonnay,Cuvée des Cadettes Châteauneuf-du-Pape,4.4,3283
France,422503,Merlot,Cuvée des Cadettes Châteauneuf-du-Pape,4.4,3283
France,422503,Pinot Noir,Cuvée des Cadettes Châteauneuf-du-Pape,4.4,3283
Argentine,36121,Cabernet Sauvignon,Treinta y Dos Pinot Noir,4.4,3417
Argentine,36121,Chardonnay,Treinta y Dos Pinot Noir,4.4,3417
Argentine,36121,Malbec,Treinta y Dos Pinot Noir,4.4,3417
Italie,274658,Chardonnay,Kairos,4.4,7364
Italie,274658,Merlot,Kairos,4.4,7364
Italie,274658,Sangiovese,Kairos,4.4,7364
Italie,274658,Chardonnay,Amarone della Valpolicella Classico,4.3,1940
Italie,274658,Merlot,Amarone della Valpolicella Classico,4.3,1940
Italie,274658,Sangiovese,Amarone della Valpolicella Classico,4.3,1940
Italie,274658,Chardonnay,Vürsù Barolo Campè,4.4,6260
Italie,274658,Merlot,Vürsù Barolo Campè,4.4,6260
Italie,274658,Sangiovese,Vürsù Barolo Campè,4.4,6260
France,422503,Chardonnay,Pomerol,4.3,3870
France,422503,Merlot,Pomerol,4.3,3870
France,422503,Pinot Noir,Pomerol,4.3,3870
France,422503,Chardonnay,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,7737
France,422503,Merlot,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,7737
France,422503,Pinot Noir,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,7737
Italie,274658,Chardonnay,Pegrandi Amarone della Valpolicella Classico,4.4,1833
Italie,274658,Merlot,Pegrandi Amarone della Valpolicella Classico,4.4,1833
Italie,274658,Sangiovese,Pegrandi Amarone della Valpolicella Classico,4.4,1833
Italie,274658,Chardonnay,Poggio all'Oro Brunello di Montalcino Riserva,4.5,7033
Italie,274658,Merlot,Poggio all'Oro Brunello di Montalcino Riserva,4.5,7033
Italie,274658,Sangiovese,Poggio all'Oro Brunello di Montalcino Riserva,4.5,7033
France,422503,Chardonnay,Vosne-Romanée Premier Cru Les Suchots,4.3,522
France,422503,Merlot,Vosne-Romanée Premier Cru Les Suchots,4.3,522
France,422503,Pinot Noir,Vosne-Romanée Premier Cru Les Suchots,4.3,522
Italie,274658,Chardonnay,Amarone della Valpolicella Classico,4.3,1670
Italie,274658,Merlot,Amarone della Valpolicella Classico,4.3,1670
Italie,274658,Sangiovese,Amarone della Valpolicella Classico,4.3,1670
Portugal,39847,Touriga Nacional,Vintage Port,4.4,1972
Portugal,39847,Touriga Franca,Vintage Port,4.4,1972
Portugal,39847,Tinta Roriz,Vintage Port,4.4,1972
France,422503,Chardonnay,Charmes-Chambertin Grand Cru,4.4,718
France,422503,Merlot,Charmes-Chambertin Grand Cru,4.4,718
France,422503,Pinot Noir,Charmes-Chambertin Grand Cru,4.4,718
